venue,innings,batting_team,bowling_team,bat1,bat2,bat3,bat4,bat5,bat6,bat7,bat8,bat9,bat10,bow1,bow2,bow3,bow4,bow5,bow6,runs_off_bat,extras,Total_score,player_dismissed
27,1,3,4,362,462,312.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,471,318,188.0,218.0,0.0,0.0,29,4,33,2
27,2,4,3,368,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,335,261.0,32.0,0.0,0.0,46,5,51,0
26,1,2,5,224,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,48,180.0,0.0,0.0,0.0,55,5,60,0
26,2,5,2,181,441,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,305,390.0,185.0,0.0,0.0,64,5,69,1
7,1,0,7,430,138,443.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,454,220,402.0,0.0,0.0,0.0,42,2,44,2
7,2,7,0,107,193,284.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,0.0,0.0,0.0,0.0,38,2,40,2
27,1,1,4,341,40,396.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,471,192,188.0,218.0,0.0,0.0,44,2,46,2
27,2,4,1,368,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,12,46.0,347.0,0.0,0.0,43,1,44,1
7,1,3,5,462,312,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,488,398.0,68.0,0.0,0.0,53,2,55,1
7,2,5,3,386,68,450.0,441.0,353.0,181.0,358.0,0.0,0.0,0.0,335,458,102.0,0.0,0.0,0.0,38,3,41,5
26,1,6,2,36,103,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,305,57.0,390.0,0.0,0.0,50,7,57,1
26,2,2,6,224,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,314,507.0,164.0,0.0,0.0,55,1,56,0
27,1,7,1,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,210,12.0,292.0,0.0,0.0,36,2,38,0
27,2,1,7,341,445,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,220,469.0,0.0,0.0,0.0,34,0,34,1
27,1,0,5,430,138,443.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,180,48,237.0,68.0,0.0,0.0,43,0,43,2
27,2,5,0,68,386,441.0,450.0,181.0,0.0,0.0,0.0,0.0,0.0,123,200,0.0,0.0,0.0,0.0,26,5,31,3
7,1,6,7,103,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,469.0,293.0,486.0,0.0,49,4,53,0
7,2,7,6,107,193,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,481,314.0,0.0,0.0,0.0,46,2,48,1
7,1,1,4,341,396,445.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,471,218,177.0,0.0,0.0,0.0,21,1,22,2
7,2,4,1,171,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,210,12.0,292.0,0.0,0.0,38,0,38,0
7,1,3,0,462,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,241.0,282.0,0.0,0.0,48,0,48,0
7,2,0,3,443,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,223,440.0,246.0,102.0,0.0,39,5,44,0
27,1,2,5,224,298,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,488,237.0,0.0,0.0,0.0,48,5,53,1
27,2,5,2,386,68,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,305,253.0,94.0,0.0,0.0,65,1,66,1
26,1,4,7,368,414,346.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,454,469,399.0,0.0,0.0,0.0,46,2,48,2
26,2,7,4,107,193,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,192,218.0,188.0,0.0,0.0,53,3,56,1
7,1,1,0,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,200.0,0.0,0.0,0.0,34,2,36,0
7,2,0,1,264,443,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,46,12.0,58.0,0.0,0.0,33,1,34,2
26,1,6,3,36,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,261,32.0,0.0,0.0,0.0,46,1,47,0
26,2,3,6,466,462,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,314,306.0,500.0,0.0,0.0,40,3,43,1
27,1,4,5,171,346,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,48,237.0,0.0,0.0,0.0,51,8,59,1
27,2,5,4,386,441,68.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,471,192,188.0,218.0,0.0,0.0,54,1,55,2
7,1,7,2,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,308,305.0,0.0,0.0,0.0,52,6,58,0
7,2,2,7,224,267,329.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,454,220,469.0,0.0,0.0,0.0,44,1,45,2
7,1,1,5,341,40,396.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,180,183,237.0,68.0,0.0,0.0,42,5,47,2
7,2,5,1,68,181,441.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,210,479,12.0,347.0,0.0,0.0,50,0,50,2
7,1,6,0,103,36,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,307,430.0,282.0,0.0,0.0,41,5,46,1
7,2,0,6,364,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,90,306.0,507.0,0.0,0.0,48,0,48,1
27,1,7,3,107,193,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,335,458.0,0.0,0.0,0.0,40,0,40,1
27,2,3,7,462,440,312.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,63,220,469.0,0.0,0.0,0.0,50,2,52,2
7,1,1,2,341,396,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,305,57.0,185.0,0.0,0.0,51,2,53,1
7,2,2,1,224,267,89.0,311.0,149.0,0.0,0.0,0.0,0.0,0.0,130,210,46.0,479.0,347.0,0.0,54,3,57,3
7,1,6,4,103,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,192,363.0,188.0,0.0,0.0,54,5,59,0
7,2,4,6,368,346,414.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,164,500,314.0,0.0,0.0,0.0,34,1,35,2
7,1,4,1,346,368,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,347,210.0,46.0,12.0,0.0,60,3,63,1
7,2,1,4,341,40,445.0,396.0,292.0,379.0,0.0,0.0,0.0,0.0,471,188,218.0,318.0,0.0,0.0,30,2,32,4
27,1,6,7,483,103,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,454,195,469.0,0.0,0.0,0.0,31,1,32,2
27,2,7,6,107,439,284.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,306,314,500.0,0.0,0.0,0.0,39,9,48,2
27,1,1,7,292,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,195,402.0,0.0,0.0,0.0,63,2,65,0
27,2,7,1,337,107,284.0,231.0,195.0,0.0,0.0,0.0,0.0,0.0,347,210,12.0,292.0,0.0,0.0,46,3,49,3
7,1,1,4,292,40,396.0,445.0,379.0,0.0,0.0,0.0,0.0,0.0,471,188,177.0,318.0,0.0,0.0,41,0,41,3
7,2,4,1,368,346,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,210,12.0,292.0,46.0,0.0,57,4,61,1
15,1,4,6,368,87,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,212,507.0,0.0,0.0,0.0,41,0,41,1
15,2,6,4,500,483,373.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,471,188,254.0,218.0,0.0,0.0,38,8,46,2
32,1,0,1,364,138,287.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,100,58,347.0,473.0,0.0,0.0,30,3,33,2
32,2,1,0,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,436.0,0.0,0.0,0.0,65,0,65,0
15,1,3,7,312,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,469.0,304.0,0.0,0.0,50,0,50,0
15,2,7,3,498,107,284.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,160,261,457.0,335.0,0.0,0.0,35,0,35,2
32,1,2,5,224,267,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,309,90.0,0.0,0.0,0.0,43,3,46,1
32,2,5,2,68,450,265.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,305,179,57.0,375.0,0.0,0.0,58,1,59,2
15,1,4,3,368,346,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,102,457.0,335.0,0.0,0.0,40,2,42,1
15,2,3,4,312,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,254,188.0,218.0,0.0,0.0,43,2,45,0
15,1,6,7,483,103,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,195,402.0,469.0,0.0,0.0,44,3,47,1
15,2,7,6,498,107,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,212,500.0,0.0,0.0,0.0,43,7,50,1
32,1,1,5,341,396,40.0,379.0,292.0,0.0,0.0,0.0,0.0,0.0,84,183,90.0,0.0,0.0,0.0,34,2,36,3
32,2,5,1,181,265,450.0,106.0,397.0,0.0,0.0,0.0,0.0,0.0,100,58,210.0,0.0,0.0,0.0,24,2,26,3
32,1,2,0,224,267,89.0,114.0,311.0,263.0,0.0,0.0,0.0,0.0,123,430,436.0,0.0,0.0,0.0,25,1,26,4
32,2,0,2,364,138,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,179,57.0,375.0,0.0,0.0,27,5,32,1
15,1,4,7,346,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,220,308.0,52.0,0.0,0.0,47,6,53,0
15,2,7,4,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,188,33.0,218.0,0.0,0.0,56,1,57,0
15,1,6,3,483,103,373.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,160,102,457.0,335.0,0.0,0.0,43,2,45,2
15,2,3,6,312,462,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,212,507.0,500.0,0.0,0.0,56,1,57,2
32,1,2,1,224,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,247,347.0,210.0,0.0,0.0,53,6,59,0
32,2,1,2,341,396,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,305,204.0,179.0,0.0,0.0,61,1,62,1
32,1,0,5,364,138,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,84,309.0,90.0,0.0,0.0,46,0,46,2
32,2,5,0,181,265,450.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,0.0,0.0,0.0,0.0,43,2,45,2
15,1,4,1,368,346,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,347,210.0,7.0,0.0,0.0,54,1,55,1
15,2,1,4,341,396,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,177,188.0,218.0,0.0,0.0,36,3,39,1
15,1,2,7,224,267,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,63,220.0,399.0,0.0,0.0,32,0,32,1
15,2,7,2,107,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,139,57.0,270.0,0.0,0.0,48,2,50,0
32,1,0,3,364,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,335,440.0,261.0,0.0,0.0,53,1,54,0
32,2,3,0,312,462,362.0,137.0,440.0,32.0,0.0,0.0,0.0,0.0,123,430,241.0,0.0,0.0,0.0,42,3,45,5
32,1,5,6,181,265,450.0,106.0,397.0,0.0,0.0,0.0,0.0,0.0,306,212,233.0,0.0,0.0,0.0,31,1,32,3
32,2,6,5,483,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,84,90.0,309.0,0.0,0.0,58,1,59,0
15,1,4,2,346,368,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,114,305.0,0.0,0.0,0.0,21,0,21,1
15,2,2,4,224,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,218,188.0,363.0,0.0,0.0,44,1,45,0
32,1,3,5,312,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,84,309.0,90.0,0.0,0.0,23,2,25,1
32,2,5,3,181,505,450.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,458,335,102.0,440.0,0.0,0.0,46,4,50,2
32,1,0,6,364,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,212,507.0,314.0,0.0,0.0,49,2,51,0
32,2,6,0,483,103,500.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,436.0,0.0,0.0,0.0,59,6,65,2
15,1,1,7,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,52,399.0,174.0,0.0,0.0,50,1,51,0
15,2,7,1,107,193,231.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,210,347,292.0,46.0,58.0,0.0,55,1,56,2
17,1,2,3,224,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,335,440.0,0.0,0.0,0.0,35,2,37,1
17,2,3,2,462,312,362.0,440.0,137.0,0.0,0.0,0.0,0.0,0.0,270,305,57.0,0.0,0.0,0.0,40,2,42,3
17,1,6,1,483,103,149.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,163,210,58.0,0.0,0.0,0.0,35,1,36,2
17,2,1,6,341,396,441.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,130,306,212.0,0.0,0.0,0.0,39,4,43,2
0,1,7,0,107,193,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,0.0,0.0,0.0,0.0,36,3,39,1
0,2,0,7,364,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,220,399.0,0.0,0.0,0.0,49,1,50,0
0,1,5,4,181,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,188,177.0,318.0,0.0,0.0,46,1,47,0
0,2,4,5,368,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,183,309.0,90.0,0.0,0.0,43,6,49,1
17,1,3,1,312,462,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,210,46.0,58.0,0.0,0.0,44,1,45,1
17,2,1,3,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,102,261.0,440.0,335.0,0.0,65,2,67,0
17,1,2,6,224,329,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,306,212.0,0.0,0.0,0.0,47,2,49,1
17,2,6,2,483,103,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,305,390.0,0.0,0.0,0.0,34,2,36,1
0,1,0,4,364,287,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,132,188.0,0.0,0.0,0.0,47,2,49,1
0,2,4,0,346,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,430,241.0,0.0,0.0,0.0,56,2,58,0
0,1,5,7,181,505,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,454,388.0,220.0,0.0,0.0,37,5,42,1
0,2,7,5,284,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,309,84.0,90.0,0.0,0.0,55,2,57,0
17,1,2,1,329,267,89.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,163,292,210.0,58.0,0.0,0.0,39,0,39,2
17,2,1,2,341,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,305,390.0,94.0,0.0,0.0,61,2,63,0
